#ID,,Make,Model,Bodywork,Operator,Chassis ID,Reg Date,Notes,Depot,Svc,Batch,Gearbox model,EDS model,Chair model,Door model,Air Con model
377,A,,,,,,,,,,,,,,,
378,Y,,,,,,,,,,,,,,,
379,U,,,,,,,,,,,,,,,
380,P,,,,,,,,,,,,,,,
381,L,,,,,,,,,,,,,,,
382,J,,,,,,,,,,,,,,,
383,G,,,,,,,,,,,,,,,
384,D,,,,,,,,,,,,,,,
385,B,,,,,,,,,,,,,,,
386,Z,,,,,,,,,,,,,,,
387,X,,,,,,,,,,,,,,,
388,T,,,,,,,,,,,,,,,
389,R,,,,,,,,,,,,,,,
390,K,,,,,,,,,,,,,,,
391,H,,,,,,,,,,,,,,,
392,E,,,,,,,,,,,,,,,
393,C,,,,,,,,,,,,,,,
394,A,,,,,,,,,,,,,,,
395,Y,,,,,,,,,,,,,,,
396,U,,,,,,,,,,,,,,,
397,S,,,,,,,,,,,,,,,
398,P,,,,,,,,,,,,,,,
399,L,,,,,,,,,,,,,,,
400,R,,,,,,,,,,,,,,,
401,M,,,,,,,,,,,,,,,
402,K,,,,,,,,,,,,,,,
403,H,,,,,,,,,,,,,,,
404,E,,,,,,,,,,,,,,,
405,C,,,,,,,,,,,,,,,
406,A,,,,,,,,,,,,,,,
407,Y,,,,,,,,,,,,,,,
408,U,,,,,,,,,,,,,,,
409,S,,,,,,,,,,,,,,,
410,L,,,,,,,,,,,,,,,
411,J,,,,,,,,,,,,,,,
412,G,,,,,,,,,,,,,,,
413,D,,,,,,,,,,,,,,,
414,B,,,,,,,,,,,,,,,
415,Z,,,,,,,,,,,,,,,
416,X,,,,,,,,,,,,,,,
417,T,,,,,,,,,,,,,,,
418,R,,,,,,,,,,,,,,,
419,M,,,,,,,,,,,,,,,
420,H,,,,,,,,,,,,,,,
421,E,,,,,,,,,,,,,,,
422,C,,,,,,,,,,,,,,,
423,A,,,,,,,,,,,,,,,
424,Y,,,,,,,,,,,,,,,
425,U,,,,,,,,,,,,,,,
426,S,,,,,,,,,,,,,,,
427,P,,,,,,,,,,,,,,,
428,L,,,,,,,,,,,,,,,
429,J,,,,,,,,,,,,,,,
430,D,,,,,,,,,,,,,,,
431,B,,,,,,,,,,,,,,,
432,Z,,,,,,,,,,,,,,,
433,X,,,,,,,,,,,,,,,
434,T,,,,,,,,,,,,,,,
435,R,,,,,,,,,,,,,,,
436,M,,,,,,,,,,,,,,,
437,K,,,,,,,,,,,,,,,
438,H,,,,,,,,,,,,,,,
439,E,,,,,,,,,,,,,,,
440,A,,,,,,,,,,,,,,,
441,Y,,,,,,,,,,,,,,,
442,U,,,,,,,,,,,,,,,
443,S,,,,,,,,,,,,,,,
444,P,,,,,,,,,,,,,,,
445,L,,,,,,,,,,,,,,,
446,J,,,,,,,,,,,,,,,
447,G,,,,,,,,,,,,,,,
448,D,,,,,,,,,,,,,,,
449,B,,,,,,,,,,,,,,,
450,X,,,,,,,,,,,,,,,
451,T,,,,,,,,,,,,,,,
452,R,,,,,,,,,,,,,,,
453,M,,,,,,,,,,,,,,,
454,K,,,,,,,,,,,,,,,
455,H,,,,,,,,,,,,,,,
456,E,,,,,,,,,,,,,,,
457,C,,,,,,,,,,,,,,,
458,A,,,,,,,,,,,,,,,
459,Y,,,,,,,,,,,,,,,
460,S,,,,,,,,,,,,,,,
461,P,,,,,,,,,,,,,,,
462,L,,,,,,,,,,,,,,,
463,J,,,,,,,,,,,,,,,
464,G,,,,,,,,,,,,,,,
465,D,,,,,,,,,,,,,,,
466,B,,,,,,,,,,,,,,,
467,Z,,,,,,,,,,,,,,,
468,X,,,,,,,,,,,,,,,
469,T,,,,,,,,,,,,,,,
470,M,,,,,,,,,,,,,,,
471,K,,,,,,,,,,,,,,,
472,H,,,,,,,,,,,,,,,
473,E,,,,,,,,,,,,,,,
474,C,,,,,,,,,,,,,,,
475,A,,,,,,,,,,,,,,,
476,Y,,,,,,,,,,,,,,,
477,U,,,,,,,,,,,,,,,
478,S,,,,,,,,,,,,,,,
479,P,,,,,,,,,,,,,,,
480,J,,,,,,,,,,,,,,,
481,G,,,,,,,,,,,,,,,
482,D,,,,,,,,,,,,,,,
483,B,,,,,,,,,,,,,,,
484,Z,,,,,,,,,,,,,,,
485,X,,,,,,,,,,,,,,,
486,T,,,,,,,,,,,,,,,
487,R,,,,,,,,,,,,,,,
488,M,,,,,,,,,,,,,,,
489,K,,,,,,,,,,,,,,,
490,E,,,,,,,,,,,,,,,
491,C,,,,,,,,,,,,,,,
492,A,,,,,,,,,,,,,,,
493,Y,,,,,,,,,,,,,,,
494,U,,,,,,,,,,,,,,,
495,S,,,,,,,,,,,,,,,
496,P,,,,,,,,,,,,,,,
497,L,,,,,,,,,,,,,,,
498,J,,,,,,,,,,,,,,,
499,G,,,,,,,,,,,,,,,
500,K,,,,,,,,,,,,,,,
501,H,,,,,,,,,,,,,,,
502,E,,,,,,,,,,,,,,,
503,C,,,,,,,,,,,,,,,
504,A,,,,,,,,,,,,,,,
