#ID,,Make,Model,Bodywork,Operator,Chassis ID,Reg Date,Notes,Depot,Svc,Batch,Gearbox model,EDS model,Chair model,Door model,Air Con model
445,E,,,,,,,,,,,,,,,
446,C,,,,,,,,,,,,,,,
447,A,,,,,,,,,,,,,,,
448,Y,,,,,,,,,,,,,,,
449,U,,,,,,,,,,,,,,,
450,P,,,,,,,,,,,,,,,
451,L,,,,,,,,,,,,,,,
452,J,,,,,,,,,,,,,,,
453,G,,,,,,,,,,,,,,,
454,D,,,,,,,,,,,,,,,
455,B,,,,,,,,,,,,,,,
456,Z,,,,,,,,,,,,,,,
457,X,,,,,,,,,,,,,,,
458,T,,,,,,,,,,,,,,,
459,R,,,,,,,,,,,,,,,
460,K,,,,,,,,,,,,,,,
461,H,,,,,,,,,,,,,,,
462,E,,,,,,,,,,,,,,,
463,C,,,,,,,,,,,,,,,
464,A,,,,,,,,,,,,,,,
465,Y,,,,,,,,,,,,,,,
466,U,,,,,,,,,,,,,,,
467,S,,,,,,,,,,,,,,,
468,P,,,,,,,,,,,,,,,
469,L,,,,,,,,,,,,,,,
470,G,,,,,,,,,,,,,,,
471,D,,,,,,,,,,,,,,,
472,B,,,,,,,,,,,,,,,
473,Z,,,,,,,,,,,,,,,
474,X,,,,,,,,,,,,,,,
475,T,,,,,,,,,,,,,,,
476,R,,,,,,,,,,,,,,,
477,M,,,,,,,,,,,,,,,
478,K,,,,,,,,,,,,,,,
479,H,,,,,,,,,,,,,,,
480,C,,,,,,,,,,,,,,,
481,A,,,,,,,,,,,,,,,
482,Y,,,,,,,,,,,,,,,
483,U,,,,,,,,,,,,,,,
484,S,,,,,,,,,,,,,,,
485,P,,,,,,,,,,,,,,,
486,L,,,,,,,,,,,,,,,
487,J,,,,,,,,,,,,,,,
488,G,,,,,,,,,,,,,,,
489,D,,,,,,,,,,,,,,,
490,Z,,,,,,,,,,,,,,,
491,X,,,,,,,,,,,,,,,
492,T,,,,,,,,,,,,,,,
493,R,,,,,,,,,,,,,,,
494,M,,,,,,,,,,,,,,,
495,K,,,,,,,,,,,,,,,
496,H,,,,,,,,,,,,,,,
497,E,,,,,,,,,,,,,,,
498,C,,,,,,,,,,,,,,,
499,A,,,,,,,,,,,,,,,
500,D,,,,,,,,,,,,,,,
501,B,,,,,,,,,,,,,,,
502,Z,,,,,,,,,,,,,,,
503,X,,,,,,,,,,,,,,,
504,T,,,,,,,,,,,,,,,
505,R,,,,,,,,,,,,,,,
506,M,,,,,,,,,,,,,,,
507,K,,,,,,,,,,,,,,,
508,H,,,,,,,,,,,,,,,
509,E,,,,,,,,,,,,,,,
510,A,,,,,,,,,,,,,,,
511,Y,,,,,,,,,,,,,,,
512,U,,,,,,,,,,,,,,,
513,S,,,,,,,,,,,,,,,
514,P,,,,,,,,,,,,,,,
515,L,,,,,,,,,,,,,,,
516,J,,,,,,,,,,,,,,,
517,G,,,,,,,,,,,,,,,
518,D,,,,,,,,,,,,,,,
519,B,,,,,,,,,,,,,,,
520,X,,,,,,,,,,,,,,,
521,T,,,,,,,,,,,,,,,
522,R,,,,,,,,,,,,,,,
523,M,,,,,,,,,,,,,,,
524,K,,,,,,,,,,,,,,,
525,H,,,,,,,,,,,,,,,
526,E,,,,,,,,,,,,,,,
527,C,,,,,,,,,,,,,,,
528,A,,,,,,,,,,,,,,,
529,Y,,,,,,,,,,,,,,,
530,S,,,,,,,,,,,,,,,
531,P,,,,,,,,,,,,,,,
532,L,,,,,,,,,,,,,,,
533,J,,,,,,,,,,,,,,,
534,G,,,,,,,,,,,,,,,
535,D,,,,,,,,,,,,,,,
536,B,,,,,,,,,,,,,,,
537,Z,,,,,,,,,,,,,,,
538,X,,,,,,,,,,,,,,,
539,T,,,,,,,,,,,,,,,
540,M,,,,,,,,,,,,,,,
541,K,,,,,,,,,,,,,,,
542,H,,,,,,,,,,,,,,,
543,E,,,,,,,,,,,,,,,
544,C,,,,,,,,,,,,,,,
545,A,,,,,,,,,,,,,,,
546,Y,,,,,,,,,,,,,,,
547,U,,,,,,,,,,,,,,,
548,S,,,,,,,,,,,,,,,
549,P,,,,,,,,,,,,,,,
550,J,,,,,,,,,,,,,,,
551,G,,,,,,,,,,,,,,,
552,D,,,,,,,,,,,,,,,
553,B,,,,,,,,,,,,,,,
554,Z,,,,,,,,,,,,,,,
555,X,,,,,,,,,,,,,,,
556,T,,,,,,,,,,,,,,,
557,R,,,,,,,,,,,,,,,
558,M,,,,,,,,,,,,,,,
